"Item.ID","Item.Type","Home.Location","Current.Location","Name","Categories","Min.Frequency","Replacement.Cost","Category","weight","type"
"ETL0216","Paint Roller Frame","Leith","Leith","paint roller cage","Painting and Decorating",NA,0,"Painting and Decorating",NA,NA
"ETL0217","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0218","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0219","Brick Trowel","Leith","Leith","Cement trowel","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0220","Float","Leith","Leith","Cement hawk","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0221","Float","Leith","Leith","Cement or plaster hawk","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0222","Finishing Stone","Leith","Leith","Sharpening stone","Carpentry and Woodworking, General DIY, Metalworking",NA,0,"Metalworking",NA,NA
"ETL0223","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0224","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0225","Cement Chisel","Leith","Leith","Stone chisel","Garden, General DIY",NA,8,"General DIY",NA,NA
"ETL0226","Hack saw","Leith","Leith","Hack saw","Automotive, Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous, Plumbing",NA,7,"Metalworking",NA,NA
"ETL0227","Finishing Power Sanders","Portobello","Portobello","Detail Sander","Automotive, Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous",NA,57,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0228","Sledgehammers","Leith","Leith","Sledgehammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, Painting and Decorating",NA,0,"Garden",NA,NA
"ETL0229","Tape Measures","Leith","Leith","Tape measure","Automotive, Carpentry and Woodworking, Garden, General DIY, Metalworking, Miscellaneous, Painting and Decorating, Plumbing",NA,2,"General DIY",NA,NA
"ETL0230","Plastic Tip Hammers","Leith","Leith","","Carpentry and Woodworking, Electrical and Soldering, General DIY",NA,5,"General DIY",NA,NA
"ETL0231","Metal Garden Rake","Leith","Leith","Garden rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0232","Metal Garden Rake","Leith","Leith","Garden rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0233","Rubber Mallets","Leith","Leith","Rubber Mallet","Automotive, Carpentry and Woodworking, Garden, Painting and Decorating",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0235","Linoleum Knives","Leith","Leith","Stanley knife","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, Painting and Decorating, Plumbing",NA,4,"General DIY",NA,NA
"ETL0236","Linoleum Knives","Leith","Leith","Stanley knife","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, Painting and Decorating, Plumbing",NA,4,"General DIY",NA,NA
"ETL0237","Squares","Leith","Leith","Tri square","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0238","Jig Saws","Portobello","Leith","Jigsaw","Carpentry and Woodworking, Painting and Decorating",NA,90,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0239","Miscellaneous Furniture","Leith","Leith","Pasting Table","Painting and Decorating",NA,20,"Painting and Decorating",NA,NA
"ETL0240","Files","Leith","Leith","Rounded File","Carpentry and Woodworking, General DIY, Metalworking",NA,4,"Metalworking",NA,NA
"ETL0241","Files","Leith","Leith","Rounded File","Carpentry and Woodworking, General DIY, Metalworking",NA,4,"Metalworking",NA,NA
"ETL0243","Planes","Leith","Leith","Hand plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0244","Planes","Portobello","Portobello","Hand plane","Carpentry and Woodworking, ...",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0245","Files","Leith","Leith","Square Edged File","Carpentry and Woodworking, General DIY, Metalworking",NA,4,"Metalworking",NA,NA
"ETL0246","Bar Clamps","Leith","Leith","G clamp","Carpentry and Woodworking, General DIY",NA,10,"General DIY",NA,NA
"ETL0247","Bar Clamps","Leith","Leith","G clamp","Carpentry and Woodworking, General DIY",NA,10,"General DIY",NA,NA
"ETL0248","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0249","Bar Clamps","Leith","Leith","Bar clamp","Carpentry and Woodworking, General DIY",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0254","Needle Nose Pliers","Leith","Leith","Needle nosed pliers","Automotive, Electrical and Soldering, General DIY, Metalworking, Plumbing",NA,5,"Metalworking",NA,NA
"ETL0255","Drills","Leith","Leith","Hand drill","Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous",NA,15,"General DIY",NA,NA
"ETL0256","Files","Leith","Leith","Small File Set","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous, Plumbing",NA,10,"Metalworking",NA,NA
"ETL0258","Drills","Leith","Leith","Hand drill","Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous",NA,15,"General DIY",NA,NA
"ETL0259","Testers (hand held)","Leith","Leith","Plumb bob/line","General DIY",NA,1.99,"General DIY",NA,NA
"ETL0260","Wallpaper Steamer","Leith","Leith","Wallpaper perforator","General DIY",NA,6,"General DIY",NA,NA
"ETL0270","Coping Saw","Leith","Leith","Coping Saw","Carpentry and Woodworking, General DIY, Miscellaneous",NA,10,"Carpentry and Woodworking",NA,NA
"ETL0271","Grass Shear","Leith","Leith","Long handled shears","Garden, Miscellaneous",NA,6,"Garden",NA,NA
"ETL0272","Allen Wrench Sets","Leith","Leith","Radiator key","General DIY, Miscellaneous, Plumbing",NA,1,"Plumbing",NA,NA
"ETL0273","Miscellaneous Furniture","Leith","Leith","Portable Work bench","Carpentry and Woodworking, General DIY, Miscellaneous",NA,110,"General DIY",NA,NA
"ETL0274","Squares","Leith","Leith","Tri square","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0275","Hammers & Mallets","Leith","Leith","Wooden mallet","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0276","Finishing Stone","Leith","Leith","Sharpening stone","Carpentry and Woodworking, General DIY, Metalworking",NA,0,"Metalworking",NA,NA
"ETL0277","Jig Saws","Portobello","Leith","Jigsaw","Carpentry and Woodworking, General DIY, Metalworking",NA,70,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0280","Heat Gun","Leith","Leith","Black & Decker Heat gun","General DIY, Painting and Decorating",NA,45,"General DIY",0.9,"Electrical"
"ETL0281","Squares","Leith","Leith","Tri square","Carpentry and Woodworking, General DIY",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0282","Drills","Leith","Leith","Brace hand drill","Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous",NA,15,"Carpentry and Woodworking",NA,NA
"ETL0283","Screwdriver Sets","Leith","Leith","Spiral ratchet screwdriver","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, Garden, General DIY, Miscellaneous",NA,10,"General DIY",NA,NA
"ETL0284","Hammers & Mallets","Portobello","Portobello","Wooden mallet","Carpentry and Woodworking, General DIY, ...",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0285","Bits, Drivers and Accessories","Leith","Leith","Drill Bit set","Carpentry and Woodworking, General DIY, Metalworking",NA,10,"General DIY",NA,NA
"ETL0286","Files","Leith","Leith","Rasp","Carpentry and Woodworking, General DIY",NA,1,"Carpentry and Woodworking",NA,NA
"ETL0287","Wood Chisel","Portobello","Portobello","Wood chisel 24mm blade","Carpentry and Woodworking, ...",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0288","Wood Chisel","Leith","Leith","Wood chisel 20mm blade","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0289","Wood Chisel","Portobello","Portobello","Wood chisel 12mm","Carpentry and Woodworking",NA,2,"Carpentry and Woodworking",NA,NA
"ETL0290","Saws","Leith","Leith","Hand saw","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",NA,NA
"ETL0291","Yardsticks","Leith","Leith","Yardstick/90cm foldable ruler","General DIY, Miscellaneous",NA,2,"Miscellaneous",NA,NA
"ETL0293","Lawn Mower","Leith","Leith","Push mower","Garden",NA,80,"Garden",NA,NA
"ETL0295","Hanging Lights","Leith","Leith","Work light","General DIY, Painting and Decorating",NA,8,"General DIY",NA,NA
"ETL0296","Hanging Lights","Leith","Leith","Work light","General DIY, Painting and Decorating",NA,8,"General DIY",NA,NA
"ETL0300","Spade Shovel","Leith","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0301","Digging Fork","Portobello","Portobello","Garden Fork","Garden, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0302","Soldering & Heat Guns","Portobello","Portobello","Soldering iron","Electrical and Soldering",NA,5,"Electrical and Soldering",NA,NA
"ETL0303","Soldering & Heat Guns","Leith","Leith","Soldering iron","Electrical and Soldering",NA,5,"Electrical and Soldering",NA,NA
"ETL0304","Soldering & Heat Guns","Leith","Leith","Soldering iron","Electrical and Soldering",NA,5,"Electrical and Soldering",NA,NA
"ETL0305","Soldering & Heat Guns","Leith","Leith","Heat gun/Paint stripper","General DIY, Miscellaneous, Painting and Decorating",NA,25,"Painting and Decorating",0.9,"Electrical"
"ETL0306","Scrapers","Portobello","Portobello","Paint scraper 60mm","Painting and Decorating",NA,2,"Painting and Decorating",NA,NA
"ETL0307","Wallpaper Steamer","Leith","Leith","Wallpaper Stripper","Painting and Decorating",NA,40,"Painting and Decorating",1.8,"Electrical"
"ETL0308","Stands & Work Tables","Leith","Leith","Bike Workstand","Bike",NA,30,"Bike",NA,NA
"ETL0310","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0311","Planes","Leith","Leith","Hand plane","Carpentry and Woodworking",NA,5,"Carpentry and Woodworking",NA,NA
"ETL0312","Levels","Leith","Leith","Spirit level","General DIY, Miscellaneous, Painting and Decorating",NA,110,"General DIY",NA,NA
"ETL0313","Bow Saws","Leith","Leith","Bush saw","Garden",NA,12,"Garden",NA,NA
"ETL0314","Jig Saws","Leith","Leith","Woolworths Jigsaw","Carpentry and Woodworking, Painting and Decorating",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0315","Soldering & Heat Guns","Leith","Leith","Heat gun/Paint stripper","General DIY, Miscellaneous, Painting and Decorating",NA,25,"Painting and Decorating",0.9,"Electrical"
"ETL0316","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0317","Power Drills","Leith","Leith","Performance Power Corded Hammer Drill","Carpentry and Woodworking, General DIY, Miscellaneous",NA,0,"General DIY",4.7,"Electrical"
"ETL0318","Jig Saws","Leith","Leith","Bosch PST Jigsaw","Carpentry and Woodworking, General DIY, Metalworking",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0319","Finishing Power Sanders","Portobello","Portobello","Sheet Sander","Carpentry and Woodworking, General DIY, ...",NA,45,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0321","Jig Saws","Leith","Leith","McKeller T80 Laser Jigsaw","Carpentry and Woodworking, Miscellaneous",NA,30,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0323","Jig Saws","Leith","Leith","Black & Decker Jigsaw","Carpentry and Woodworking, General DIY",NA,35,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0325","Finishing Power Sanders","Leith","Leith","Black & Decker Power Sander","Carpentry and Woodworking, General DIY",NA,30,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0326","Cordless Drills","Leith","Leith","Performance Power Pro Electric Screwdriver","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Miscellaneous",NA,20,"General DIY",NA,NA
"ETL0327","Wallpaper Steamer","Leith","Leith","Wallpaper Stripper","Painting and Decorating",NA,40,"Painting and Decorating",1.8,"Electrical"
"ETL0328","Engraver","Leith","Leith","Dremel Multi","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous, Plumbing",NA,30,"Metalworking",NA,NA
"ETL0329","Engraver","Leith","Leith","Dremel Multi","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous, Plumbing",NA,30,"Metalworking",NA,NA
"ETL0331","Testers (hand held)","Leith","Leith","Stud finder","Carpentry and Woodworking, General DIY, Painting and Decorating, Plumbing",NA,20,"General DIY",NA,NA
"ETL0333","Lawn Mower","Leith","Leith","Push mower","Garden",NA,80,"Garden",NA,NA
"ETL0334","Lawn Mower","Leith","Leith","Push mower","Garden",NA,80,"Garden",NA,NA
"ETL0338","Step Ladders","Leith","Leith","Step ladders","Garden, General DIY, Miscellaneous, Painting and Decorating",NA,20,"General DIY",NA,NA
"ETL0343","Electric Chippers","Leith","Leith","Garden shredder","Garden",NA,60,"Garden",NA,NA
"ETL0344","Loppers","Leith","Leith","Branch Loppers","General DIY",NA,0,"General DIY",NA,NA
"ETL0345","Miscellaneous Furniture","Leith","Leith","Pasting Table","Painting and Decorating",NA,20,"Painting and Decorating",NA,NA
"ETL0346","Corded & Plug-in","Leith","Leith","DeWalt corded hammer drill","General DIY",NA,0,"General DIY",4.7,"Electrical"
"ETL0347","Cordless Drills","Leith","Leith","Makita cordless drill","Carpentry and Woodworking, General DIY",NA,50,"General DIY",NA,NA
"ETL0348","Files","Leith","Leith","Rasp","Carpentry and Woodworking",NA,3,"Carpentry and Woodworking",NA,NA
"ETL0350","Engraver","Leith","Leith","Multi Tool Rotary Tool","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous, Plumbing",NA,50,"General DIY",NA,NA
"ETL0351","Planes","Leith","Leith","Hand plane","Carpentry and Woodworking",NA,30,"Carpentry and Woodworking",NA,NA
"ETL0352","Brick Trowel","Leith","Leith","Cement trowel","Garden, General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0354","Wallpaper Steamer","Leith","Leith","Wallpaper Steamer","Painting and Decorating",NA,25,"Painting and Decorating",NA,NA
"ETL0355","Miscellaneous Furniture","Leith","Leith","Pasting Table","Painting and Decorating",NA,20,"Painting and Decorating",NA,NA
"ETL0356","Miscellaneous Furniture","Leith","Leith","Portable Work bench","Carpentry and Woodworking, General DIY, Miscellaneous",NA,110,"General DIY",NA,NA
"ETL0357","Hoes","Leith","Leith","Dutch Hoe","Garden",NA,5,"Garden",NA,NA
"ETL0358","Scythes, Sickles & Machetes","Leith","Leith","Scythe","Garden",NA,20,"Garden",NA,NA
"ETL0359","Levels","Portobello","Leith","Spirit Level 36"" / 910mm","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0361","Levels","Leith","Leith","Spirit level 9"" / 23cm","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0362","Scrapers","Leith","Leith","Paint scraper","Painting and Decorating",NA,3,"Painting and Decorating",NA,NA
"ETL0364","Hack saw","Leith","Leith","Small hack saw","Automotive, Carpentry and Woodworking, General DIY, Metalworking, Miscellaneous, Plumbing",NA,7,"Metalworking",NA,NA
"ETL0365","Hammer Drills","Leith","Portobello","Makita Rotary Hammer Drill (SDS+ 22mm 240v)","Carpentry and Woodworking, General DIY",NA,25,"General DIY",4.7,"Electrical"
"ETL0366","Cordless Drills","Leith","Leith","Makita Cordless Drill","Carpentry and Woodworking, General DIY",NA,50,"General DIY",NA,NA
"ETL0367","Float","Leith","Leith","Float Trowel","General DIY, Painting and Decorating",NA,5,"General DIY",NA,NA
"ETL0368","Squeegees","Leith","Leith","Squeegee","General DIY, Painting and Decorating",NA,0,"Miscellaneous",NA,NA
"ETL0369","Squeegees","Leith","Leith","Squeegee","General DIY, Painting and Decorating",NA,0,"Miscellaneous",NA,NA
"ETL0370","Power Saws","Leith","Leith","Multifunction Jigsaw/Handsaw","General DIY",NA,50,"General DIY",2.8,"Electrical"
"ETL0372","Testers (hand held)","Leith","Leith","Circuit tester","Electrical and Soldering",NA,10,"Electrical and Soldering",NA,NA
"ETL0373","Pliers, Cutters, and Snips","Portobello","Portobello","Wire strippers","Electrical and Soldering",NA,4,"Electrical and Soldering",NA,NA
"ETL0374","Pliers, Cutters, and Snips","Leith","Leith","Wire snips","Electrical and Soldering",NA,4,"Electrical and Soldering",NA,NA
"ETL0375","Screwdrivers","Leith","Leith","Insulated screwdriver","Automotive, Bike, Electrical and Soldering, General DIY, Miscellaneous",NA,1,"General DIY",NA,NA
"ETL0376","Power Saws","Leith","Leith","Chop saw","Carpentry and Woodworking, General DIY",NA,50,"Carpentry and Woodworking",NA,NA
"ETL0377","Routers","Leith","Leith","ROUTER ACCESSORIES","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",3.8,"Electrical"
"ETL0378","String Trimmer","Leith","Leith","Electric strimmer/edger","Garden",NA,40,"Garden",3.9,"Electrical"
"ETL0379","Sanders & Planers","Leith","Leith","Skil Belt sander","Carpentry and Woodworking, General DIY",NA,50,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0380","Electric Hedge Trimmer","Leith","Leith","Electric Hedge Trimmer","Garden",NA,50,"Garden",4.2,"Electrical"
"ETL0381","Corded & Plug-in","Leith","Leith","Titan Hex Shank Breaker","General DIY",NA,0,"General DIY",NA,NA
"ETL0382","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY, ..",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0383","Jig Saws","Leith","Leith","Black and Decker Jigsaw","Carpentry and Woodworking, General DIY",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0384","Cordless Drills","Leith","Leith","Black & Decker 12v Cordless Drill","General DIY",NA,0,"General DIY",NA,NA
"ETL0385","Levels","Leith","Leith","Spirit level 27"" / 70cm","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0386","Hand Tile Cutter","Leith","Leith","Tile cutter","General DIY, Painting and Decorating",NA,10,"Painting and Decorating",NA,NA
"ETL0387","Cordless Drills","Leith","Leith","JCB 20v Cordless Drill","General DIY",NA,200,"General DIY",NA,NA
"ETL0388","Bar Clamps","Leith","Leith","G clamp","Carpentry and Woodworking, General DIY",NA,10,"General DIY",NA,NA
"ETL0389","Distance Meters","Leith","Leith","Distance Measure","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,0,"General DIY",NA,NA
"ETL0390","Reciprocating Saw","Leith","Leith","Reciprocating Saw","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, ...",NA,140,"Carpentry and Woodworking",NA,NA
"ETL0391","Step Ladders","Leith","Leith","Abru platform stepladders","General DIY",NA,20,"General DIY",NA,NA
"ETL0392","Hoes","Leith","Leith","Turf Cutter","Garden",NA,5,"Garden",NA,NA
"ETL0393","Planters Shovel","Leith","Leith","Long Handled Bulb Planter","Garden",NA,0,"Garden",NA,NA
"ETL0394","Paint Sprayer","Leith","Leith","Low Volume Low Pressure Spray Gun","General DIY, Painting and Decorating",NA,40,"Painting and Decorating",NA,NA
"ETL0395","Multimeters","Leith","Leith","Clamp Multimeter (AC current)","Automotive, Electrical and Soldering, General DIY, Miscellaneous",NA,15,"Electrical and Soldering",NA,NA
"ETL0396","Screwdrivers","Leith","Leith","Insulated screwdriver","Automotive, Bike, Electrical and Soldering, General DIY, Miscellaneous",NA,1,"General DIY",NA,NA
"ETL0397","Chop Saws","Leith","Leith","Dewalt chop/mitre saw","Carpentry and Woodworking, General DIY",NA,100,"Carpentry and Woodworking",NA,NA
"ETL0398","Paint Sprayer","Leith","Leith","Parkside Paint Sprayer","Carpentry and Woodworking, Garden, General DIY, Painting and Decorating",NA,40,"Painting and Decorating",NA,NA
"ETL0400","Angle Grinders","Leith","Leith","DeWalt cordless angle grinder","General DIY",NA,300,"General DIY",7,"Metal"
"ETL0401","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,55,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0402","Brick Hammers","Leith","Leith","Stone Hammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0403","Hand Tile Cutter","Leith","Leith","Hand Tile Cutter","General DIY, Miscellaneous, Painting and Decorating",NA,10,"Painting and Decorating",NA,NA
"ETL0404","Hammers & Mallets","Leith","Leith","Club hammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0405","Hammers & Mallets","Portobello","Portobello","Lump hammer","Carpentry and Woodworking, Garden, General DIY, Miscellaneous, ...",NA,5,"General DIY",NA,NA
"ETL0406","Levels","Portobello","Portobello","Spirit level 27"" / 70cm","Carpentry and Woodworking, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0407","Pry Bar","Leith","Leith","Pry bar","General DIY, Miscellaneous",NA,5,"General DIY",NA,NA
"ETL0408","Crescent Wrench","Leith","Leith","Adjustable Crescent Spanner, 250mm","Automotive, General DIY, Plumbing, ...",NA,2,"General DIY",NA,NA
"ETL0409","Wet Tile Saws","Leith","Leith","Wet Tile Saw","General DIY, Miscellaneous, Painting and Decorating, Plumbing",NA,30,"Painting and Decorating",NA,NA
"ETL0410","Pipe Cutters","Leith","Leith","Pipe Cutter","Plumbing",NA,15,"Plumbing",NA,NA
"ETL0411","Step Ladders","Leith","Leith","Step Ladder","General DIY",NA,25,"General DIY",NA,NA
"ETL0412","Caulk Guns","Leith","Leith","Silicon Gun","General DIY",NA,2,"General DIY",NA,NA
"ETL0413","Crescent Wrench","Leith","Leith","6"" Spanner","General DIY",NA,2,"General DIY",NA,NA
"ETL0414","Spade Shovel","Leith","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0415","Levels","Leith","Leith","Spirit level 72cm","Carpentry and Woodworking, Electrical and Soldering, General DIY, Painting and Decorating",NA,10,"General DIY",NA,NA
"ETL0417","Bits, Drivers and Accessories","Leith","Leith","75 piece drill bit and saw set","Automotive, Bike, Carpentry and Woodworking, General DIY, Metalworking, Painting and Decorating",NA,36,"Carpentry and Woodworking",NA,NA
"ETL0418","Crimpers","Portobello","Portobello","Wire Crimper","General DIY",NA,0,"General DIY",NA,NA
"ETL0419","Wire Cutters","Leith","Leith","Wire snips","Electrical and Soldering, General DIY, Metalworking",NA,4,"Electrical and Soldering",NA,NA
"ETL0420","Caulk Guns","Portobello","Portobello","Caulk Gun","Electrical and Soldering, General DIY, Painting and Decorating, Plumbing",NA,2,"Painting and Decorating",NA,NA
"ETL0421","Saws","Portobello","Portobello","Hand saw","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",NA,NA
"ETL0422","Shears","Leith","Leith","scissors","General DIY",NA,12,"General DIY",NA,NA
"ETL0423","Shears","Leith","Leith","SCISSORS","General DIY",NA,12,"General DIY",NA,NA
"ETL0424","Shears","Leith","Leith","SCISSORS","General DIY",NA,12,"General DIY",NA,NA
"ETL0425","Meters & Diagnostics","Leith","Leith","Digital Moisture Meter","Carpentry and Woodworking, General DIY",NA,0,"Carpentry and Woodworking",NA,NA
"ETL0426","Temperature Meters & Guns","Leith","Leith","Moisture Meter","Carpentry and Woodworking, General DIY",NA,0,"Carpentry and Woodworking",NA,NA
"ETL0427","Pressure Washers","Leith","Leith","Pressure Washer","General DIY, Miscellaneous, Painting and Decorating",NA,110,"Miscellaneous",NA,NA
"ETL0428","Gas Powered String Trimmer","Leith","Leith","Petrol Strimmer","Garden",NA,100,"Garden",3.9,"Electrical"
"ETL0429","Straight Ladder","Leith","Leith","Long ladder","General DIY, Painting and Decorating",NA,0,"General DIY",NA,NA
"ETL043","Hammers & Mallets","Leith","Leith","Hammer mallet","General DIY",NA,5,"General DIY",NA,NA
"ETL0430","Lawn Mower","Leith","Leith","Petrol Lawn mower","General DIY",NA,150,"General DIY",NA,NA
"ETL0431","Metal Garden Rake","Leith","Leith","Grass Rake","Garden, Miscellaneous",NA,8,"Garden",NA,NA
"ETL0432","Spade Shovel","Leith","Leith","Garden Spade","Garden, General DIY, Miscellaneous",NA,5,"Garden",NA,NA
"ETL0433","Jig Saws","Leith","Leith","Jigsaw - Bosch PST 650L","Carpentry and Woodworking, General DIY, Miscellaneous",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0434","Chisels & Gouges","Leith","Leith","Chisel","General DIY",NA,0,"General DIY",NA,NA
"ETL0435","Random Orbit Sander","Leith","Leith","Parkside PMS 130 Palm Sander","Carpentry and Woodworking, General DIY, Painting and Decorating, Miscellaneous",NA,20,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0436","Hot Glue Gun","Leith","Leith","Glue Gun","General DIY",NA,0,"General DIY",NA,NA
"ETL0438","Routers","Leith","Leith","Power Devil Electic Router","Carpentry and Woodworking",NA,80,"Carpentry and Woodworking",3.8,"Electrical"
"ETL0439","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0441","Circular Saws","Leith","Leith","Corded circular saw","Carpentry and Woodworking, General DIY",NA,60,"Carpentry and Woodworking",4.3,"Electrical"
"ETL0442","Belt Sanders","Portobello","Portobello","Belt Sander","Carpentry and Woodworking, General DIY",NA,40,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0443","Jig Saws","Leith","Leith","Performance Power Jigsaw","Carpentry and Woodworking, General DIY, Metalworking",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0446","Jig Saws","Leith","Leith","Power Base Jigsaw","Carpentry and Woodworking, General DIY",NA,40,"Carpentry and Woodworking",2.8,"Electrical"
"ETL0447","Cordless Drills","Leith","Leith","Makita cordless drill","Carpentry and Woodworking, General DIY",NA,50,"General DIY",NA,NA
"ETL0449","Cordless Drills","Portobello","Leith","Parkside cordless drill","Carpentry and Woodworking, General DIY, ...",NA,50,"General DIY",NA,NA
"ETL0450","Finishing Power Sanders","Portobello","Leith","Sheet Sander","Carpentry and Woodworking, General DIY",NA,45,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0451","Finishing Power Sanders","Leith","Leith","MacAllister Palm Grip Detail Sander","Carpentry and Woodworking, General DIY, Miscellaneous",NA,30,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0452","Engraver","Portobello","Portobello","Rotary Tool","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Metalworking, Miscellaneous, Plumbing",NA,50,"Metalworking",NA,NA
"ETL0453","Hammer Drills","Leith","Leith","Makita SDS Rotary Hammer Drill","Carpentry and Woodworking, General DIY",NA,100,"General DIY",4.7,"Electrical"
"ETL0454","Screwdriver Sets","Leith","Leith","Screwdriver set","Automotive, Bike, Carpentry and Woodworking, Electrical and Soldering, General DIY, Miscellaneous",NA,15,"General DIY",NA,NA
"ETL0455","Cordless Hammer Drills","Portobello","Portobello","Cordless Hammer Drill","General DIY",NA,50,"General DIY",4.7,"Electrical"
"ETL0456","Finishing Power Sanders","Portobello","Portobello","MacAllister Sander","Carpentry and Woodworking, General DIY, ...",NA,45,"Carpentry and Woodworking",6.5,"Electrical"
"ETL0457","Random Orbit Sander","Portobello","Portobello","Parkside 160 W Power Sander","Carpentry and Woodworking, General DIY, Miscellaneous, Painting and Decorating, ...",NA,30,"Carpentry and Woodworking",6.5,"Electrical"
